"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.117,-0.0047103,0.01,0.67308,-0.0016531,0
0.117,-0.0046452,0.01,0.68182,-0.0017445,0
0.117,-0.0045775,0.01,0.67842,0.00045813,0
0.117,-0.0045071,0.01,0.67814,-0.00029887,0
0.117,-0.0044339,0.01,0.68089,-0.00099752,0
0.117,-0.0043578,0.01,0.68183,-0.00045959,0
0.117,-0.0042786,0.01,0.68274,-0.00046779,0
0.117,-0.0041963,0.01,0.68437,-0.00072096,0
0.117,-0.0041106,0.01,0.68575,-0.00063074,0
0.117,-0.0040216,0.01,0.6871,-0.00063012,0
0.117,-0.0039289,0.01,0.68862,-0.00071665,0
0.117,-0.0038326,0.01,0.69013,-0.00070837,0
0.117,-0.0037324,0.01,0.69166,-0.00072369,0
0.117,-0.0036282,0.01,0.69326,-0.00076324,0
0.117,-0.0035199,0.01,0.69488,-0.00077292,0
0.117,-0.0034072,0.01,0.69653,-0.00078597,0
0.117,-0.00329,0.01,0.69822,-0.00080834,0
0.117,-0.0031681,0.01,0.69992,-0.00082502,0
0.117,-0.0030413,0.01,0.70165,-0.00083073,0
0.117,-0.0029095,0.01,0.70338,-0.00083838,0
0.117,-0.0027723,0.01,0.70513,-0.00084981,0
0.117,-0.0026298,0.01,0.70688,-0.0008731,0
0.117,-0.0024815,0.01,0.70862,-0.00082581,0
0.117,-0.0023272,0.01,0.71033,-0.00088125,0
0.117,-0.0021668,0.01,0.71207,-0.00089028,0
0.118,-0.0049465,0.01,0.43525,0.00067651,0
0.118,-0.0048909,0.01,0.65536,0.00099443,0
0.118,-0.004833,0.01,0.687,0.0045226,0
0.118,-0.0047729,0.01,0.66469,0.0044974,0
0.118,-0.0047103,0.01,0.67312,-0.0015624,0
0.118,-0.0046452,0.01,0.68206,-0.0016101,0
0.118,-0.0045775,0.01,0.67856,0.00061952,0
0.118,-0.0045071,0.01,0.67831,-0.00016578,0
0.118,-0.0044339,0.01,0.68117,-0.00088101,0
0.118,-0.0043578,0.01,0.68209,-0.00032061,0
0.118,-0.0042786,0.01,0.68298,-0.000332,0
0.118,-0.0041963,0.01,0.68463,-0.00060018,0
0.118,-0.0041106,0.01,0.686,-0.00050812,0
0.118,-0.0040216,0.01,0.68734,-0.00051069,0
0.118,-0.0039289,0.01,0.68886,-0.00060598,0
0.118,-0.0038326,0.01,0.69036,-0.00060142,0
0.118,-0.0037324,0.01,0.69187,-0.00062163,0
0.118,-0.0036282,0.01,0.69346,-0.00066744,0
0.118,-0.0035199,0.01,0.69506,-0.00068188,0
0.118,-0.0034072,0.01,0.69669,-0.00070009,0
0.118,-0.00329,0.01,0.69836,-0.00072765,0
0.118,-0.0031681,0.01,0.70004,-0.00074874,0
0.118,-0.0030413,0.01,0.70175,-0.00075869,0
0.118,-0.0029095,0.01,0.70347,-0.00077054,0
0.118,-0.0027723,0.01,0.70519,-0.00078564,0
0.118,-0.0026298,0.01,0.70692,-0.00081237,0
0.118,-0.0024815,0.01,0.70864,-0.00076818,0
0.118,-0.0023272,0.01,0.71032,-0.0008262,0
0.118,-0.0021668,0.01,0.71203,-0.00083853,0
0.119,-0.0049465,0.01,0.43738,0.00050462,0
0.119,-0.0048909,0.01,0.65746,0.00077884,0
0.119,-0.004833,0.01,0.6877,0.0043486,0
0.119,-0.0047729,0.01,0.66448,0.0043508,0
0.119,-0.0047103,0.01,0.6731,-0.0017371,0
0.119,-0.0046452,0.01,0.68223,-0.001779,0
0.119,-0.0045775,0.01,0.67865,0.00050461,0
0.119,-0.0045071,0.01,0.67842,-0.00028825,0
0.119,-0.0044339,0.01,0.68139,-0.0010066,0
0.119,-0.0043578,0.01,0.68229,-0.00041526,0
0.119,-0.0042786,0.01,0.68317,-0.00041467,0
0.119,-0.0041963,0.01,0.68485,-0.00067818,0
0.119,-0.0041106,0.01,0.68622,-0.00056895,0
0.119,-0.0040216,0.01,0.68754,-0.00055868,0
0.119,-0.0039289,0.01,0.68906,-0.00064495,0
0.119,-0.0038326,0.01,0.69055,-0.00062822,0
0.119,-0.0037324,0.01,0.69206,-0.00063814,0
0.119,-0.0036282,0.01,0.69364,-0.00067532,0
0.119,-0.0035199,0.01,0.69523,-0.00068086,0
0.119,-0.0034072,0.01,0.69684,-0.0006913,0
0.119,-0.00329,0.01,0.69849,-0.00071222,0
0.119,-0.0031681,0.01,0.70016,-0.00072741,0
0.119,-0.0030413,0.01,0.70185,-0.00073186,0
0.119,-0.0029095,0.01,0.70355,-0.00073924,0
0.119,-0.0027723,0.01,0.70525,-0.00075072,0
0.119,-0.0026298,0.01,0.70696,-0.00077442,0
0.119,-0.0024815,0.01,0.70865,-0.00072785,0
0.119,-0.0023272,0.01,0.71031,-0.00078361,0
0.119,-0.0021668,0.01,0.712,-0.0007951,0
0.12,-0.0049465,0.01,0.44133,0.00014471,0
0.12,-0.0048909,0.01,0.66181,0.00039267,0
0.12,-0.004833,0.01,0.68969,0.0043844,0
0.12,-0.0047729,0.01,0.66478,0.0045312,0
0.12,-0.0047103,0.01,0.67347,-0.0018288,0
0.12,-0.0046452,0.01,0.68274,-0.001919,0
0.12,-0.0045775,0.01,0.67897,0.00046461,0
0.12,-0.0045071,0.01,0.67867,-0.00034223,0
0.12,-0.0044339,0.01,0.68168,-0.0010863,0
0.12,-0.0043578,0.01,0.68256,-0.00048696,0
0.12,-0.0042786,0.01,0.68341,-0.00048487,0
0.12,-0.0041963,0.01,0.68508,-0.00074852,0
0.12,-0.0041106,0.01,0.68643,-0.00063347,0
0.12,-0.0040216,0.01,0.68774,-0.00061805,0
0.12,-0.0039289,0.01,0.68925,-0.00069868,0
0.12,-0.0038326,0.01,0.69073,-0.00067452,0
0.12,-0.0037324,0.01,0.69222,-0.00067747,0
0.12,-0.0036282,0.01,0.69378,-0.00070769,0
0.12,-0.0035199,0.01,0.69535,-0.00070554,0
0.12,-0.0034072,0.01,0.69696,-0.00070826,0
0.12,-0.00329,0.01,0.69859,-0.00072197,0
0.12,-0.0031681,0.01,0.70024,-0.00073061,0
0.12,-0.0030413,0.01,0.70192,-0.00072788,0
0.12,-0.0029095,0.01,0.7036,-0.00072882,0
0.12,-0.0027723,0.01,0.70529,-0.00073481,0
0.12,-0.0026298,0.01,0.70698,-0.00075324,0
0.12,-0.0024815,0.01,0.70866,-0.00070211,0
0.12,-0.0023272,0.01,0.7103,-0.00075312,0
0.12,-0.0021668,0.01,0.71196,-0.00076111,0
0.121,-0.0049465,0.01,0.4431,0.0002297,0
0.121,-0.0048909,0.01,0.66426,0.00052669,0
0.121,-0.004833,0.01,0.69129,0.0044949,0
0.121,-0.0047729,0.01,0.66548,0.0046309,0
0.121,-0.0047103,0.01,0.67411,-0.0017151,0
0.121,-0.0046452,0.01,0.68343,-0.0017841,0
0.121,-0.0045775,0.01,0.67949,0.00062544,0
0.121,-0.0045071,0.01,0.67913,-0.00021241,0
0.121,-0.0044339,0.01,0.68216,-0.00097837,0
0.121,-0.0043578,0.01,0.68297,-0.0003692,0
0.121,-0.0042786,0.01,0.68376,-0.00037454,0
0.121,-0.0041963,0.01,0.68541,-0.00065311,0
0.121,-0.0041106,0.01,0.68672,-0.00054063,0
0.121,-0.0040216,0.01,0.68799,-0.00053025,0
0.121,-0.0039289,0.01,0.68948,-0.0006185,0
0.121,-0.0038326,0.01,0.69093,-0.00059794,0
0.121,-0.0037324,0.01,0.69239,-0.00060468,0
0.121,-0.0036282,0.01,0.69393,-0.00063891,0
0.121,-0.0035199,0.01,0.69549,-0.0006393,0
0.121,-0.0034072,0.01,0.69707,-0.00064414,0
0.121,-0.00329,0.01,0.69869,-0.00065968,0
0.121,-0.0031681,0.01,0.70032,-0.0006697,0
0.121,-0.0030413,0.01,0.70198,-0.00066748,0
0.121,-0.0029095,0.01,0.70364,-0.00066891,0
0.121,-0.0027723,0.01,0.70531,-0.00067521,0
0.121,-0.0026298,0.01,0.70699,-0.00069338,0
0.121,-0.0024815,0.01,0.70865,-0.00064198,0
0.121,-0.0023272,0.01,0.71027,-0.000692,0
0.121,-0.0021668,0.01,0.71191,-0.0006998,0
0.122,-0.0049465,0.01,0.44474,0.00012009,0
0.122,-0.0048909,0.01,0.66637,0.00037488,0
0.122,-0.004833,0.01,0.69228,0.0043872,0
0.122,-0.0047729,0.01,0.66555,0.0045808,0
0.122,-0.0047103,0.01,0.67431,-0.0017411,0
0.122,-0.0046452,0.01,0.68382,-0.0017812,0
0.122,-0.0045775,0.01,0.67973,0.00068696,0
0.122,-0.0045071,0.01,0.67935,-0.00014509,0
0.122,-0.0044339,0.01,0.68244,-0.00090476,0
0.122,-0.0043578,0.01,0.68322,-0.0002679,0
0.122,-0.0042786,0.01,0.68398,-0.00026293,0
0.122,-0.0041963,0.01,0.68563,-0.00054005,0
0.122,-0.0041106,0.01,0.68693,-0.0004178,0
0.122,-0.0040216,0.01,0.68818,-0.0004028,0
0.122,-0.0039289,0.01,0.68966,-0.00049123,0
0.122,-0.0038326,0.01,0.6911,-0.00046925,0
0.122,-0.0037324,0.01,0.69255,-0.00047641,0
0.122,-0.0036282,0.01,0.69408,-0.00051274,0
0.122,-0.0035199,0.01,0.69562,-0.00051525,0
0.122,-0.0034072,0.01,0.69718,-0.00052302,0
0.122,-0.00329,0.01,0.69878,-0.00054192,0
0.122,-0.0031681,0.01,0.7004,-0.00055525,0
0.122,-0.0030413,0.01,0.70204,-0.0005564,0
0.122,-0.0029095,0.01,0.70369,-0.00056136,0
0.122,-0.0027723,0.01,0.70534,-0.00057086,0
0.122,-0.0026298,0.01,0.707,-0.00059192,0
0.122,-0.0024815,0.01,0.70864,-0.00054339,0
0.122,-0.0023272,0.01,0.71024,-0.00059531,0
0.122,-0.0021668,0.01,0.71186,-0.00060563,0
0.123,-0.0049465,0.01,0.44769,-0.00022073,0
0.123,-0.0048909,0.01,0.6695,-2.6807e-05,0
0.123,-0.004833,0.01,0.69322,0.0043297,0
0.123,-0.0047729,0.01,0.66495,0.004669,0
0.123,-0.0047103,0.01,0.67394,-0.0018365,0
0.123,-0.0046452,0.01,0.68378,-0.0018997,0
0.123,-0.0045775,0.01,0.67954,0.00067558,0
0.123,-0.0045071,0.01,0.67913,-0.00015294,0
0.123,-0.0044339,0.01,0.68233,-0.00092046,0
0.123,-0.0043578,0.01,0.68315,-0.00026527,0
0.123,-0.0042786,0.01,0.68392,-0.00024959,0
0.123,-0.0041963,0.01,0.68563,-0.0005202,0
0.123,-0.0041106,0.01,0.68695,-0.00038653,0
0.123,-0.0040216,0.01,0.68822,-0.00036235,0
0.123,-0.0039289,0.01,0.68972,-0.0004434,0
0.123,-0.0038326,0.01,0.69117,-0.00041355,0
0.123,-0.0037324,0.01,0.69263,-0.00041393,0
0.123,-0.0036282,0.01,0.69415,-0.00044443,0
0.123,-0.0035199,0.01,0.69569,-0.00044146,0
0.123,-0.0034072,0.01,0.69726,-0.00044446,0
0.123,-0.00329,0.01,0.69885,-0.00045942,0
0.123,-0.0031681,0.01,0.70046,-0.00046941,0
0.123,-0.0030413,0.01,0.70209,-0.00046746,0
0.123,-0.0029095,0.01,0.70373,-0.00047004,0
0.123,-0.0027723,0.01,0.70536,-0.00047761,0
0.123,-0.0026298,0.01,0.70701,-0.00049707,0
0.123,-0.0024815,0.01,0.70863,-0.00044754,0
0.123,-0.0023272,0.01,0.71021,-0.00049782,0
0.123,-0.0021668,0.01,0.71182,-0.00050759,0
0.124,-0.0049465,0.01,0.45024,-0.00037808,0
0.124,-0.0048909,0.01,0.67203,-0.00014214,0
0.124,-0.004833,0.01,0.69425,0.0044071,0
0.124,-0.0047729,0.01,0.66487,0.0047969,0
0.124,-0.0047103,0.01,0.67387,-0.0018473,0
0.124,-0.0046452,0.01,0.68389,-0.0019336,0
0.124,-0.0045775,0.01,0.67948,0.00070858,0
0.124,-0.0045071,0.01,0.67903,-0.00015281,0
0.124,-0.0044339,0.01,0.68231,-0.00094968,0
0.124,-0.0043578,0.01,0.68311,-0.00028535,0
0.124,-0.0042786,0.01,0.68389,-0.00027138,0
0.124,-0.0041963,0.01,0.68562,-0.00054822,0
0.124,-0.0041106,0.01,0.68696,-0.00040956,0
0.124,-0.0040216,0.01,0.68823,-0.00038046,0
0.124,-0.0039289,0.01,0.68974,-0.00045718,0
0.124,-0.0038326,0.01,0.69119,-0.00041965,0
0.124,-0.0037324,0.01,0.69265,-0.00041208,0
0.124,-0.0036282,0.01,0.69418,-0.00043463,0
0.124,-0.0035199,0.01,0.69572,-0.00042275,0
0.124,-0.0034072,0.01,0.69729,-0.00041656,0
0.124,-0.00329,0.01,0.69888,-0.00042282,0
0.124,-0.0031681,0.01,0.70048,-0.00042471,0
0.124,-0.0030413,0.01,0.70211,-0.00041405,0
0.124,-0.0029095,0.01,0.70373,-0.00040881,0
0.124,-0.0027723,0.01,0.70536,-0.00040962,0
0.124,-0.0026298,0.01,0.70699,-0.00042251,0
0.124,-0.0024815,0.01,0.7086,-0.00036718,0
0.124,-0.0023272,0.01,0.71017,-0.00041143,0
0.124,-0.0021668,0.01,0.71176,-0.00041679,0
0.125,-0.0049465,0.01,0.45215,-0.00041698,0
0.125,-0.0048909,0.01,0.67385,-9.7831e-05,0
0.125,-0.004833,0.01,0.69537,0.0044354,0
0.125,-0.0047729,0.01,0.66547,0.0048171,0
0.125,-0.0047103,0.01,0.6744,-0.0018207,0
0.125,-0.0046452,0.01,0.68445,-0.0018956,0
0.125,-0.0045775,0.01,0.67984,0.00078578,0
0.125,-0.0045071,0.01,0.67934,-0.0001059,0
0.125,-0.0044339,0.01,0.68264,-0.00092181,0
0.125,-0.0043578,0.01,0.68336,-0.00023945,0
0.125,-0.0042786,0.01,0.68408,-0.00022639,0
0.125,-0.0041963,0.01,0.68579,-0.00051245,0
0.125,-0.0041106,0.01,0.6871,-0.0003702,0
0.125,-0.0040216,0.01,0.68834,-0.00033963,0
0.125,-0.0039289,0.01,0.68983,-0.00041722,0
0.125,-0.0038326,0.01,0.69126,-0.00037649,0
0.125,-0.0037324,0.01,0.69271,-0.00036598,0
0.125,-0.0036282,0.01,0.69423,-0.00038597,0
0.125,-0.0035199,0.01,0.69576,-0.00037009,0
0.125,-0.0034072,0.01,0.69731,-0.00035935,0
0.125,-0.00329,0.01,0.69889,-0.00036129,0
0.125,-0.0031681,0.01,0.70049,-0.00035906,0
0.125,-0.0030413,0.01,0.7021,-0.000343,0
0.125,-0.0029095,0.01,0.70372,-0.00033291,0
0.125,-0.0027723,0.01,0.70534,-0.00032948,0
0.125,-0.0026298,0.01,0.70696,-0.00033766,0
0.125,-0.0024815,0.01,0.70856,-0.00027799,0
0.125,-0.0023272,0.01,0.71011,-0.00031742,0
0.125,-0.0021668,0.01,0.71169,-0.00031927,0
0.126,-0.0049465,0.01,0.4543,-0.00062268,0
0.126,-0.0048909,0.01,0.67601,-0.00029766,0
0.126,-0.004833,0.01,0.69634,0.0043596,0
0.126,-0.0047729,0.01,0.6657,0.0048336,0
0.126,-0.0047103,0.01,0.67469,-0.0018154,0
0.126,-0.0046452,0.01,0.68489,-0.0018903,0
0.126,-0.0045775,0.01,0.68008,0.00087537,0
0.126,-0.0045071,0.01,0.67953,-1.4722e-05,0
0.126,-0.0044339,0.01,0.68288,-0.00083239,0
0.126,-0.0043578,0.01,0.68356,-0.00012291,0
0.126,-0.0042786,0.01,0.68423,-0.00010118,0
0.126,-0.0041963,0.01,0.68594,-0.00038813,0
0.126,-0.0041106,0.01,0.68722,-0.00023813,0
0.126,-0.0040216,0.01,0.68844,-0.00020477,0
0.126,-0.0039289,0.01,0.68992,-0.00028414,0
0.126,-0.0038326,0.01,0.69133,-0.00024279,0
0.126,-0.0037324,0.01,0.69276,-0.00023334,0
0.126,-0.0036282,0.01,0.69427,-0.00025599,0
0.126,-0.0035199,0.01,0.69579,-0.00024216,0
0.126,-0.0034072,0.01,0.69733,-0.00023399,0
0.126,-0.00329,0.01,0.6989,-0.00023869,0
0.126,-0.0031681,0.01,0.70049,-0.00023889,0
0.126,-0.0030413,0.01,0.70209,-0.0002251,0
0.126,-0.0029095,0.01,0.7037,-0.00021727,0
0.126,-0.0027723,0.01,0.7053,-0.00021548,0
0.126,-0.0026298,0.01,0.70691,-0.00022492,0
0.126,-0.0024815,0.01,0.7085,-0.00016673,0
0.126,-0.0023272,0.01,0.71004,-0.00020629,0
0.126,-0.0021668,0.01,0.71161,-0.00020866,0
0.127,-0.0049465,0.01,0.45665,-0.00089514,0
0.127,-0.0048909,0.01,0.67832,-0.00058945,0
0.127,-0.004833,0.01,0.69694,0.0043785,0
0.127,-0.0047729,0.01,0.66526,0.0050212,0
0.127,-0.0047103,0.01,0.67429,-0.0017246,0
0.127,-0.0046452,0.01,0.68479,-0.0018472,0
0.127,-0.0045775,0.01,0.67978,0.0010379,0
0.127,-0.0045071,0.01,0.67922,0.0001424,0
0.127,-0.0044339,0.01,0.68271,-0.00069473,0
0.127,-0.0043578,0.01,0.68342,3.0517e-05,0
0.127,-0.0042786,0.01,0.6841,5.3292e-05,0
0.127,-0.0041963,0.01,0.68586,-0.00024107,0
0.127,-0.0041106,0.01,0.68717,-8.7811e-05,0
0.127,-0.0040216,0.01,0.6884,-5.5614e-05,0
0.127,-0.0039289,0.01,0.6899,-0.00014077,0
0.127,-0.0038326,0.01,0.69133,-0.00010184,0
0.127,-0.0037324,0.01,0.69276,-9.6087e-05,0
0.127,-0.0036282,0.01,0.69428,-0.00012382,0
0.127,-0.0035199,0.01,0.69579,-0.00011425,0
0.127,-0.0034072,0.01,0.69733,-0.00011127,0
0.127,-0.00329,0.01,0.6989,-0.00012081,0
0.127,-0.0031681,0.01,0.70048,-0.00012469,0
0.127,-0.0030413,0.01,0.70207,-0.00011579,0
0.127,-0.0029095,0.01,0.70367,-0.00011221,0
0.127,-0.0027723,0.01,0.70527,-0.00011306,0
0.127,-0.0026298,0.01,0.70686,-0.00012534,0
0.127,-0.0024815,0.01,0.70844,-7.0422e-05,0
0.127,-0.0023272,0.01,0.70997,-0.00011128,0
0.127,-0.0021668,0.01,0.71152,-0.00011488,0
0.128,-0.0049465,0.01,0.45684,-0.00082421,0
0.128,-0.0048909,0.01,0.67828,-0.00053981,0
0.128,-0.004833,0.01,0.69649,0.004386,0
0.128,-0.0047729,0.01,0.66467,0.0050142,0
0.128,-0.0047103,0.01,0.67373,-0.0017111,0
0.128,-0.0046452,0.01,0.68439,-0.0018469,0
0.128,-0.0045775,0.01,0.67931,0.0010679,0
0.128,-0.0045071,0.01,0.67884,0.00012458,0
0.128,-0.0044339,0.01,0.68249,-0.0007447,0
0.128,-0.0043578,0.01,0.6832,-2.41e-06,0
0.128,-0.0042786,0.01,0.68389,1.0925e-05,0
0.128,-0.0041963,0.01,0.68571,-0.00030417,0
0.128,-0.0041106,0.01,0.68704,-0.00014861,0
0.128,-0.0040216,0.01,0.68829,-0.00011814,0
0.128,-0.0039289,0.01,0.68981,-0.00020989,0
0.128,-0.0038326,0.01,0.69125,-0.00016962,0
0.128,-0.0037324,0.01,0.6927,-0.00016242,0
0.128,-0.0036282,0.01,0.69422,-0.00018906,0
0.128,-0.0035199,0.01,0.69574,-0.00017591,0
0.128,-0.0034072,0.01,0.69729,-0.00016935,0
0.128,-0.00329,0.01,0.69885,-0.00017426,0
0.128,-0.0031681,0.01,0.70043,-0.00017183,0
0.128,-0.0030413,0.01,0.70202,-0.00015748,0
0.128,-0.0029095,0.01,0.70362,-0.00014765,0
0.128,-0.0027723,0.01,0.7052,-0.00014086,0
0.128,-0.0026298,0.01,0.70679,-0.00014577,0
0.128,-0.0024815,0.01,0.70836,-8.4034e-05,0
0.128,-0.0023272,0.01,0.70988,-0.00011669,0
0.128,-0.0021668,0.01,0.71141,-0.00011258,0
0.129,-0.0049465,0.01,0.45849,-0.0010416,0
0.129,-0.0048909,0.01,0.67934,-0.0008315,0
0.129,-0.004833,0.01,0.69676,0.0041307,0
0.129,-0.0047729,0.01,0.66481,0.0047622,0
0.129,-0.0047103,0.01,0.67383,-0.0020235,0
0.129,-0.0046452,0.01,0.68449,-0.0022113,0
0.129,-0.0045775,0.01,0.67927,0.00074899,0
0.129,-0.0045071,0.01,0.67883,-0.00022621,0
0.129,-0.0044339,0.01,0.68254,-0.0011141,0
0.129,-0.0043578,0.01,0.68319,-0.00035503,0
0.129,-0.0042786,0.01,0.68385,-0.00034355,0
0.129,-0.0041963,0.01,0.68568,-0.00066435,0
0.129,-0.0041106,0.01,0.68699,-0.00049966,0
0.129,-0.0040216,0.01,0.68821,-0.00046266,0
0.129,-0.0039289,0.01,0.68973,-0.00054871,0
0.129,-0.0038326,0.01,0.69117,-0.00049723,0
0.129,-0.0037324,0.01,0.6926,-0.00047883,0
0.129,-0.0036282,0.01,0.69412,-0.00049351,0
0.129,-0.0035199,0.01,0.69563,-0.00046601,0
0.129,-0.0034072,0.01,0.69717,-0.00044438,0
0.129,-0.00329,0.01,0.69873,-0.00043354,0
0.129,-0.0031681,0.01,0.70029,-0.00041454,0
0.129,-0.0030413,0.01,0.70188,-0.00038276,0
0.129,-0.0029095,0.01,0.70346,-0.00035511,0
0.129,-0.0027723,0.01,0.70504,-0.00033051,0
0.129,-0.0026298,0.01,0.70662,-0.00031718,0
0.129,-0.0024815,0.01,0.70819,-0.00023777,0
0.129,-0.0023272,0.01,0.7097,-0.00025183,0
0.129,-0.0021668,0.01,0.71123,-0.0002302,0
0.13,-0.0049465,0.01,0.4626,-0.0014438,0
0.13,-0.0048909,0.01,0.68293,-0.0011793,0
0.13,-0.004833,0.01,0.69878,0.0040619,0
0.13,-0.0047729,0.01,0.66625,0.0047951,0
0.13,-0.0047103,0.01,0.67486,-0.0021557,0
0.13,-0.0046452,0.01,0.68539,-0.0024523,0
0.13,-0.0045775,0.01,0.67985,0.00060116,0
0.13,-0.0045071,0.01,0.67928,-0.00040479,0
0.13,-0.0044339,0.01,0.68296,-0.0013301,0
0.13,-0.0043578,0.01,0.68352,-0.00058675,0
0.13,-0.0042786,0.01,0.68411,-0.00059313,0
0.13,-0.0041963,0.01,0.68588,-0.00092779,0
0.13,-0.0041106,0.01,0.68713,-0.00077507,0
0.13,-0.0040216,0.01,0.6883,-0.0007487,0
0.13,-0.0039289,0.01,0.68977,-0.00084104,0
0.13,-0.0038326,0.01,0.69116,-0.00079401,0
0.13,-0.0037324,0.01,0.69255,-0.00077864,0
0.13,-0.0036282,0.01,0.69403,-0.00079346,0
0.13,-0.0035199,0.01,0.69551,-0.00076361,0
0.13,-0.0034072,0.01,0.69701,-0.00073734,0
0.13,-0.00329,0.01,0.69855,-0.0007199,0
0.13,-0.0031681,0.01,0.70009,-0.00069291,0
0.13,-0.0030413,0.01,0.70166,-0.00065041,0
0.13,-0.0029095,0.01,0.70322,-0.00061073,0
0.13,-0.0027723,0.01,0.70479,-0.00057329,0
0.13,-0.0026298,0.01,0.70636,-0.0005451,0
0.13,-0.0024815,0.01,0.70791,-0.00045088,0
0.13,-0.0023272,0.01,0.70942,-0.0004482,0
0.13,-0.0021668,0.01,0.71094,-0.00040981,0
0.131,-0.0049465,0.01,0.46409,-0.0014019,0
0.131,-0.0048909,0.01,0.68441,-0.00097845,0
0.131,-0.004833,0.01,0.70024,0.0042403,0
0.131,-0.0047729,0.01,0.66778,0.0049604,0
0.131,-0.0047103,0.01,0.67611,-0.0019715,0
0.131,-0.0046452,0.01,0.68646,-0.002277,0
0.131,-0.0045775,0.01,0.68073,0.0007868,0
0.131,-0.0045071,0.01,0.68009,-0.00026312,0
0.131,-0.0044339,0.01,0.68372,-0.0012205,0
0.131,-0.0043578,0.01,0.68417,-0.00048666,0
0.131,-0.0042786,0.01,0.68464,-0.00051893,0
0.131,-0.0041963,0.01,0.68635,-0.00088515,0
0.131,-0.0041106,0.01,0.6875,-0.00075604,0
0.131,-0.0040216,0.01,0.68859,-0.00075482,0
0.131,-0.0039289,0.01,0.68999,-0.00087286,0
0.131,-0.0038326,0.01,0.6913,-0.00084886,0
0.131,-0.0037324,0.01,0.69262,-0.0008551,0
0.131,-0.0036282,0.01,0.69404,-0.00088957,0
0.131,-0.0035199,0.01,0.69546,-0.00087739,0
0.131,-0.0034072,0.01,0.69691,-0.00086631,0
0.131,-0.00329,0.01,0.69839,-0.00086091,0
0.131,-0.0031681,0.01,0.69989,-0.00084337,0
0.131,-0.0030413,0.01,0.70142,-0.00080845,0
0.131,-0.0029095,0.01,0.70296,-0.00077351,0
0.131,-0.0027723,0.01,0.70449,-0.00073758,0
0.131,-0.0026298,0.01,0.70603,-0.00070826,0
0.131,-0.0024815,0.01,0.70757,-0.00061262,0
0.131,-0.0023272,0.01,0.70907,-0.00060522,0
0.131,-0.0021668,0.01,0.71058,-0.00056029,0
0.132,-0.0049465,0.01,0.46528,-0.0015118,0
0.132,-0.0048909,0.01,0.68546,-0.0010355,0
0.132,-0.004833,0.01,0.70105,0.0041899,0
0.132,-0.0047729,0.01,0.66868,0.0049535,0
0.132,-0.0047103,0.01,0.67709,-0.0019193,0
0.132,-0.0046452,0.01,0.68743,-0.0022024,0
0.132,-0.0045775,0.01,0.68155,0.00089936,0
0.132,-0.0045071,0.01,0.68089,-0.00015029,0
0.132,-0.0044339,0.01,0.68453,-0.0011058,0
0.132,-0.0043578,0.01,0.6849,-0.0003563,0
0.132,-0.0042786,0.01,0.6853,-0.00039045,0
0.132,-0.0041963,0.01,0.68695,-0.00076695,0
0.132,-0.0041106,0.01,0.68804,-0.00064293,0
0.132,-0.0040216,0.01,0.68905,-0.00065177,0
0.132,-0.0039289,0.01,0.69039,-0.00078395,0
0.132,-0.0038326,0.01,0.69163,-0.00077367,0
0.132,-0.0037324,0.01,0.69287,-0.00079445,0
0.132,-0.0036282,0.01,0.69421,-0.00084385,0
0.132,-0.0035199,0.01,0.69556,-0.00084638,0
0.132,-0.0034072,0.01,0.69694,-0.00084914,0
0.132,-0.00329,0.01,0.69835,-0.00085655,0
0.132,-0.0031681,0.01,0.69979,-0.00085073,0
0.132,-0.0030413,0.01,0.70126,-0.00082626,0
0.132,-0.0029095,0.01,0.70274,-0.00080042,0
0.132,-0.0027723,0.01,0.70423,-0.00077197,0
0.132,-0.0026298,0.01,0.70574,-0.00074824,0
0.132,-0.0024815,0.01,0.70725,-0.00065837,0
0.132,-0.0023272,0.01,0.70872,-0.0006544,0
0.132,-0.0021668,0.01,0.71021,-0.00061211,0
0.133,-0.0049465,0.01,0.46738,-0.0017746,0
0.133,-0.0048909,0.01,0.68758,-0.001347,0
0.133,-0.004833,0.01,0.70169,0.0041983,0
0.133,-0.0047729,0.01,0.66855,0.0051104,0
0.133,-0.0047103,0.01,0.67743,-0.0019258,0
0.133,-0.0046452,0.01,0.68814,-0.0022196,0
0.133,-0.0045775,0.01,0.68206,0.00099392,0
0.133,-0.0045071,0.01,0.68134,-6.6274e-05,0
0.133,-0.0044339,0.01,0.68508,-0.0010487,0
0.133,-0.0043578,0.01,0.68545,-0.00029385,0
0.133,-0.0042786,0.01,0.68584,-0.00033068,0
0.133,-0.0041963,0.01,0.68749,-0.00071416,0
0.133,-0.0041106,0.01,0.68855,-0.00059245,0
0.133,-0.0040216,0.01,0.68952,-0.0006043,0
0.133,-0.0039289,0.01,0.6908,-0.0007398,0
0.133,-0.0038326,0.01,0.69198,-0.00073158,0
0.133,-0.0037324,0.01,0.69315,-0.00075236,0
0.133,-0.0036282,0.01,0.69441,-0.00080022,0
0.133,-0.0035199,0.01,0.69569,-0.00080081,0
0.133,-0.0034072,0.01,0.69699,-0.00080074,0
0.133,-0.00329,0.01,0.69833,-0.00080412,0
0.133,-0.0031681,0.01,0.6997,-0.00079323,0
0.133,-0.0030413,0.01,0.70111,-0.00076492,0
0.133,-0.0029095,0.01,0.70254,-0.00073541,0
