"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.123,-0.0027723,-0.01,0.68945,-0.0064684,0
0.123,-0.0026298,-0.01,0.69491,-0.0064926,0
0.123,-0.0024815,-0.01,0.7007,-0.0063777,0
0.123,-0.0023272,-0.01,0.70684,-0.0062508,0
0.123,-0.0021668,-0.01,0.7135,-0.0061486,0
0.124,-0.0049465,-0.01,0.41788,-0.0028885,0
0.124,-0.0048909,-0.01,0.63881,-0.0034512,0
0.124,-0.004833,-0.01,0.67345,0.0018095,0
0.124,-0.0047729,-0.01,0.65302,0.0030454,0
0.124,-0.0047103,-0.01,0.65973,-0.0020637,0
0.124,-0.0046452,-0.01,0.66599,-0.0026683,0
0.124,-0.0045775,-0.01,0.66228,-0.001437,0
0.124,-0.0045071,-0.01,0.66082,-0.0020819,0
0.124,-0.0044339,-0.01,0.66138,-0.0026958,0
0.124,-0.0043578,-0.01,0.66108,-0.0027928,0
0.124,-0.0042786,-0.01,0.66085,-0.0030785,0
0.124,-0.0041963,-0.01,0.66103,-0.0034029,0
0.124,-0.0041106,-0.01,0.66128,-0.0037065,0
0.124,-0.0040216,-0.01,0.66174,-0.0039948,0
0.124,-0.0039289,-0.01,0.66249,-0.0042707,0
0.124,-0.0038326,-0.01,0.66347,-0.004572,0
0.124,-0.0037324,-0.01,0.66479,-0.004838,0
0.124,-0.0036282,-0.01,0.66649,-0.0050951,0
0.124,-0.0035199,-0.01,0.66853,-0.005348,0
0.124,-0.0034072,-0.01,0.67096,-0.0055534,0
0.124,-0.00329,-0.01,0.67388,-0.0057546,0
0.124,-0.0031681,-0.01,0.67723,-0.0059501,0
0.124,-0.0030413,-0.01,0.68096,-0.0060494,0
0.124,-0.0029095,-0.01,0.68518,-0.0061279,0
0.124,-0.0027723,-0.01,0.6899,-0.0062154,0
0.124,-0.0026298,-0.01,0.69498,-0.0062411,0
0.124,-0.0024815,-0.01,0.70039,-0.0061306,0
0.124,-0.0023272,-0.01,0.70614,-0.0060076,0
0.124,-0.0021668,-0.01,0.71241,-0.0059121,0
0.125,-0.0049465,-0.01,0.42228,-0.0030056,0
0.125,-0.0048909,-0.01,0.6442,-0.0034504,0
0.125,-0.004833,-0.01,0.67831,0.0019263,0
0.125,-0.0047729,-0.01,0.65721,0.0031899,0
0.125,-0.0047103,-0.01,0.66382,-0.0020054,0
0.125,-0.0046452,-0.01,0.6701,-0.0025928,0
0.125,-0.0045775,-0.01,0.66628,-0.0013137,0
0.125,-0.0045071,-0.01,0.66474,-0.0019579,0
0.125,-0.0044339,-0.01,0.66526,-0.002566,0
0.125,-0.0043578,-0.01,0.66488,-0.0026444,0
0.125,-0.0042786,-0.01,0.66455,-0.0029181,0
0.125,-0.0041963,-0.01,0.66463,-0.0032315,0
0.125,-0.0041106,-0.01,0.66476,-0.0035234,0
0.125,-0.0040216,-0.01,0.66508,-0.0038004,0
0.125,-0.0039289,-0.01,0.66568,-0.0040647,0
0.125,-0.0038326,-0.01,0.66648,-0.0043567,0
0.125,-0.0037324,-0.01,0.6676,-0.0046132,0
0.125,-0.0036282,-0.01,0.66908,-0.0048605,0
0.125,-0.0035199,-0.01,0.67088,-0.0051061,0
0.125,-0.0034072,-0.01,0.67305,-0.0053055,0
0.125,-0.00329,-0.01,0.67568,-0.0055005,0
0.125,-0.0031681,-0.01,0.67873,-0.0056908,0
0.125,-0.0030413,-0.01,0.68214,-0.0057882,0
0.125,-0.0029095,-0.01,0.68602,-0.0058659,0
0.125,-0.0027723,-0.01,0.69038,-0.0059528,0
0.125,-0.0026298,-0.01,0.6951,-0.0059799,0
0.125,-0.0024815,-0.01,0.70013,-0.0058747,0
0.125,-0.0023272,-0.01,0.70549,-0.0057571,0
0.125,-0.0021668,-0.01,0.71138,-0.0056678,0
0.126,-0.0049465,-0.01,0.4265,-0.003104,0
0.126,-0.0048909,-0.01,0.64985,-0.0035414,0
0.126,-0.004833,-0.01,0.68296,0.0020247,0
0.126,-0.0047729,-0.01,0.6608,0.0033749,0
0.126,-0.0047103,-0.01,0.66747,-0.001933,0
0.126,-0.0046452,-0.01,0.67387,-0.0024983,0
0.126,-0.0045775,-0.01,0.66993,-0.0011414,0
0.126,-0.0045071,-0.01,0.66835,-0.0017709,0
0.126,-0.0044339,-0.01,0.66887,-0.0023646,0
0.126,-0.0043578,-0.01,0.66844,-0.0024166,0
0.126,-0.0042786,-0.01,0.66805,-0.0026713,0
0.126,-0.0041963,-0.01,0.66805,-0.0029686,0
0.126,-0.0041106,-0.01,0.66809,-0.0032474,0
0.126,-0.0040216,-0.01,0.66829,-0.0035129,0
0.126,-0.0039289,-0.01,0.66875,-0.0037664,0
0.126,-0.0038326,-0.01,0.6694,-0.0040515,0
0.126,-0.0037324,-0.01,0.67033,-0.0043025,0
0.126,-0.0036282,-0.01,0.67161,-0.004545,0
0.126,-0.0035199,-0.01,0.67318,-0.0047881,0
0.126,-0.0034072,-0.01,0.6751,-0.0049869,0
0.126,-0.00329,-0.01,0.67746,-0.0051821,0
0.126,-0.0031681,-0.01,0.68021,-0.0053742,0
0.126,-0.0030413,-0.01,0.68332,-0.0054753,0
0.126,-0.0029095,-0.01,0.68687,-0.005558,0
0.126,-0.0027723,-0.01,0.69089,-0.0056508,0
0.126,-0.0026298,-0.01,0.69525,-0.0056854,0
0.126,-0.0024815,-0.01,0.69992,-0.0055898,0
0.126,-0.0023272,-0.01,0.70491,-0.0054824,0
0.126,-0.0021668,-0.01,0.71043,-0.0054038,0
0.127,-0.0049465,-0.01,0.43035,-0.0031829,0
0.127,-0.0048909,-0.01,0.65571,-0.003739,0
0.127,-0.004833,-0.01,0.68729,0.0022085,0
0.127,-0.0047729,-0.01,0.66349,0.0037245,0
0.127,-0.0047103,-0.01,0.67037,-0.0018119,0
0.127,-0.0046452,-0.01,0.67707,-0.0023747,0
0.127,-0.0045775,-0.01,0.67301,-0.00090879,0
0.127,-0.0045071,-0.01,0.67143,-0.0015324,0
0.127,-0.0044339,-0.01,0.67204,-0.0021234,0
0.127,-0.0043578,-0.01,0.67162,-0.0021485,0
0.127,-0.0042786,-0.01,0.67121,-0.0023858,0
0.127,-0.0041963,-0.01,0.67119,-0.0026699,0
0.127,-0.0041106,-0.01,0.67117,-0.0029378,0
0.127,-0.0040216,-0.01,0.6713,-0.0031934,0
0.127,-0.0039289,-0.01,0.67165,-0.0034374,0
0.127,-0.0038326,-0.01,0.67217,-0.0037173,0
0.127,-0.0037324,-0.01,0.67295,-0.0039643,0
0.127,-0.0036282,-0.01,0.67405,-0.0042036,0
0.127,-0.0035199,-0.01,0.67541,-0.0044464,0
0.127,-0.0034072,-0.01,0.67711,-0.0046458,0
0.127,-0.00329,-0.01,0.67922,-0.0048429,0
0.127,-0.0031681,-0.01,0.6817,-0.00504,0
0.127,-0.0030413,-0.01,0.68451,-0.0051466,0
0.127,-0.0029095,-0.01,0.68775,-0.0052357,0
0.127,-0.0027723,-0.01,0.69143,-0.0053371,0
0.127,-0.0026298,-0.01,0.69545,-0.0053819,0
0.127,-0.0024815,-0.01,0.69977,-0.0052981,0
0.127,-0.0023272,-0.01,0.70439,-0.0052026,0
0.127,-0.0021668,-0.01,0.70954,-0.0051371,0
0.128,-0.0049465,-0.01,0.43294,-0.0031929,0
0.128,-0.0048909,-0.01,0.66003,-0.0038832,0
0.128,-0.004833,-0.01,0.69074,0.0023413,0
0.128,-0.0047729,-0.01,0.66579,0.0039531,0
0.128,-0.0047103,-0.01,0.67289,-0.0017995,0
0.128,-0.0046452,-0.01,0.67988,-0.0023587,0
0.128,-0.0045775,-0.01,0.67575,-0.0007979,0
0.128,-0.0045071,-0.01,0.67421,-0.0014347,0
0.128,-0.0044339,-0.01,0.67492,-0.002034,0
0.128,-0.0043578,-0.01,0.67454,-0.0020315,0
0.128,-0.0042786,-0.01,0.67414,-0.0022537,0
0.128,-0.0041963,-0.01,0.67411,-0.0025274,0
0.128,-0.0041106,-0.01,0.67407,-0.0027823,0
0.128,-0.0040216,-0.01,0.67414,-0.0030242,0
0.128,-0.0039289,-0.01,0.67441,-0.0032544,0
0.128,-0.0038326,-0.01,0.67482,-0.0035239,0
0.128,-0.0037324,-0.01,0.67547,-0.0037599,0
0.128,-0.0036282,-0.01,0.67641,-0.0039878,0
0.128,-0.0035199,-0.01,0.67759,-0.0042231,0
0.128,-0.0034072,-0.01,0.67907,-0.0044159,0
0.128,-0.00329,-0.01,0.68095,-0.0046064,0
0.128,-0.0031681,-0.01,0.68317,-0.0047985,0
0.128,-0.0030413,-0.01,0.6857,-0.0049041,0
0.128,-0.0029095,-0.01,0.68864,-0.0049929,0
0.128,-0.0027723,-0.01,0.692,-0.0050939,0
0.128,-0.0026298,-0.01,0.69569,-0.005141,0
0.128,-0.0024815,-0.01,0.69966,-0.0050632,0
0.128,-0.0023272,-0.01,0.70394,-0.0049752,0
0.128,-0.0021668,-0.01,0.70873,-0.004916,0
0.129,-0.0049465,-0.01,0.43648,-0.0033905,0
0.129,-0.0048909,-0.01,0.66477,-0.0041882,0
0.129,-0.004833,-0.01,0.69434,0.0023592,0
0.129,-0.0047729,-0.01,0.66823,0.004064,0
0.129,-0.0047103,-0.01,0.67545,-0.0019573,0
0.129,-0.0046452,-0.01,0.68264,-0.0025245,0
0.129,-0.0045775,-0.01,0.67843,-0.00086795,0
0.129,-0.0045071,-0.01,0.67691,-0.0015143,0
0.129,-0.0044339,-0.01,0.6777,-0.002118,0
0.129,-0.0043578,-0.01,0.67734,-0.0020882,0
0.129,-0.0042786,-0.01,0.67694,-0.0022931,0
0.129,-0.0041963,-0.01,0.6769,-0.0025514,0
0.129,-0.0041106,-0.01,0.67683,-0.0027881,0
0.129,-0.0040216,-0.01,0.67684,-0.0030112,0
0.129,-0.0039289,-0.01,0.67704,-0.003222,0
0.129,-0.0038326,-0.01,0.67735,-0.0034744,0
0.129,-0.0037324,-0.01,0.67788,-0.0036923,0
0.129,-0.0036282,-0.01,0.67866,-0.0039019,0
0.129,-0.0035199,-0.01,0.67967,-0.0041214,0
0.129,-0.0034072,-0.01,0.68096,-0.0042999,0
0.129,-0.00329,-0.01,0.68261,-0.0044762,0
0.129,-0.0031681,-0.01,0.68458,-0.0046555,0
0.129,-0.0030413,-0.01,0.68685,-0.004752,0
0.129,-0.0029095,-0.01,0.68951,-0.0048329,0
0.129,-0.0027723,-0.01,0.69256,-0.0049266,0
0.129,-0.0026298,-0.01,0.69593,-0.0049694,0
0.129,-0.0024815,-0.01,0.69957,-0.0048905,0
0.129,-0.0023272,-0.01,0.70351,-0.0048033,0
0.129,-0.0021668,-0.01,0.70795,-0.0047455,0
0.13,-0.0049465,-0.01,0.4413,-0.0036565,0
0.13,-0.0048909,-0.01,0.6705,-0.0044106,0
0.13,-0.004833,-0.01,0.69853,0.0025266,0
0.13,-0.0047729,-0.01,0.67098,0.0043402,0
0.13,-0.0047103,-0.01,0.67817,-0.0019696,0
0.13,-0.0046452,-0.01,0.68549,-0.0025549,0
0.13,-0.0045775,-0.01,0.68118,-0.00081565,0
0.13,-0.0045071,-0.01,0.67964,-0.0014722,0
0.13,-0.0044339,-0.01,0.68047,-0.0020836,0
0.13,-0.0043578,-0.01,0.68011,-0.0020412,0
0.13,-0.0042786,-0.01,0.67969,-0.0022389,0
0.13,-0.0041963,-0.01,0.67964,-0.0024886,0
0.13,-0.0041106,-0.01,0.67953,-0.0027164,0
0.13,-0.0040216,-0.01,0.67948,-0.00293,0
0.13,-0.0039289,-0.01,0.67959,-0.0031298,0
0.13,-0.0038326,-0.01,0.67981,-0.003373,0
0.13,-0.0037324,-0.01,0.68021,-0.0035811,0
0.13,-0.0036282,-0.01,0.68085,-0.0037802,0
0.13,-0.0035199,-0.01,0.68169,-0.0039906,0
0.13,-0.0034072,-0.01,0.68279,-0.0041606,0
0.13,-0.00329,-0.01,0.68422,-0.0043288,0
0.13,-0.0031681,-0.01,0.68596,-0.0045016,0
0.13,-0.0030413,-0.01,0.68798,-0.0045926,0
0.13,-0.0029095,-0.01,0.69036,-0.0046687,0
0.13,-0.0027723,-0.01,0.69312,-0.0047599,0
0.13,-0.0026298,-0.01,0.69617,-0.0048025,0
0.13,-0.0024815,-0.01,0.6995,-0.0047245,0
0.13,-0.0023272,-0.01,0.70311,-0.0046392,0
0.13,-0.0021668,-0.01,0.70721,-0.0045864,0
0.131,-0.0049465,-0.01,0.44467,-0.0037224,0
0.131,-0.0048909,-0.01,0.67441,-0.004314,0
0.131,-0.004833,-0.01,0.70191,0.0027274,0
0.131,-0.0047729,-0.01,0.67373,0.0045527,0
0.131,-0.0047103,-0.01,0.68081,-0.0018485,0
0.131,-0.0046452,-0.01,0.68819,-0.0024112,0
0.131,-0.0045775,-0.01,0.68385,-0.00062723,0
0.131,-0.0045071,-0.01,0.68231,-0.0012881,0
0.131,-0.0044339,-0.01,0.68316,-0.0018967,0
0.131,-0.0043578,-0.01,0.6828,-0.0018382,0
0.131,-0.0042786,-0.01,0.68238,-0.0020278,0
0.131,-0.0041963,-0.01,0.68231,-0.0022704,0
0.131,-0.0041106,-0.01,0.68216,-0.0024909,0
0.131,-0.0040216,-0.01,0.68206,-0.0026977,0
0.131,-0.0039289,-0.01,0.6821,-0.0028907,0
0.131,-0.0038326,-0.01,0.68222,-0.0031303,0
0.131,-0.0037324,-0.01,0.68251,-0.0033346,0
0.131,-0.0036282,-0.01,0.68301,-0.0035298,0
0.131,-0.0035199,-0.01,0.68369,-0.0037397,0
0.131,-0.0034072,-0.01,0.68461,-0.0039097,0
0.131,-0.00329,-0.01,0.68584,-0.004078,0
0.131,-0.0031681,-0.01,0.68735,-0.0042526,0
0.131,-0.0030413,-0.01,0.68912,-0.0043481,0
0.131,-0.0029095,-0.01,0.69124,-0.0044293,0
0.131,-0.0027723,-0.01,0.69371,-0.004526,0
0.131,-0.0026298,-0.01,0.69646,-0.0045765,0
0.131,-0.0024815,-0.01,0.69948,-0.0045092,0
0.131,-0.0023272,-0.01,0.70277,-0.0044347,0
0.131,-0.0021668,-0.01,0.70654,-0.0043935,0
0.132,-0.0049465,-0.01,0.44794,-0.0038254,0
0.132,-0.0048909,-0.01,0.67824,-0.0043516,0
0.132,-0.004833,-0.01,0.70488,0.0027937,0
0.132,-0.0047729,-0.01,0.67594,0.0046668,0
0.132,-0.0047103,-0.01,0.68299,-0.0017929,0
0.132,-0.0046452,-0.01,0.69048,-0.0023212,0
0.132,-0.0045775,-0.01,0.68614,-0.00047505,0
0.132,-0.0045071,-0.01,0.68463,-0.0011122,0
0.132,-0.0044339,-0.01,0.68555,-0.0016959,0
0.132,-0.0043578,-0.01,0.68523,-0.0016059,0
0.132,-0.0042786,-0.01,0.68483,-0.0017714,0
0.132,-0.0041963,-0.01,0.68477,-0.0019921,0
0.132,-0.0041106,-0.01,0.68462,-0.0021942,0
0.132,-0.0040216,-0.01,0.6845,-0.0023849,0
0.132,-0.0039289,-0.01,0.68449,-0.0025631,0
0.132,-0.0038326,-0.01,0.68455,-0.0027931,0
0.132,-0.0037324,-0.01,0.68475,-0.0029893,0
0.132,-0.0036282,-0.01,0.68513,-0.0031781,0
0.132,-0.0035199,-0.01,0.68568,-0.0033857,0
0.132,-0.0034072,-0.01,0.68643,-0.0035559,0
0.132,-0.00329,-0.01,0.68747,-0.0037259,0
0.132,-0.0031681,-0.01,0.68877,-0.0039051,0
0.132,-0.0030413,-0.01,0.69031,-0.004008,0
0.132,-0.0029095,-0.01,0.69217,-0.0040985,0
0.132,-0.0027723,-0.01,0.69437,-0.0042063,0
0.132,-0.0026298,-0.01,0.69684,-0.0042705,0
0.132,-0.0024815,-0.01,0.69956,-0.0042198,0
0.132,-0.0023272,-0.01,0.70253,-0.0041621,0
0.132,-0.0021668,-0.01,0.70598,-0.0041398,0
0.133,-0.0049465,-0.01,0.45147,-0.0039701,0
0.133,-0.0048909,-0.01,0.68275,-0.0045581,0
0.133,-0.004833,-0.01,0.7077,0.002924,0
0.133,-0.0047729,-0.01,0.67725,0.0049409,0
0.133,-0.0047103,-0.01,0.68439,-0.0017192,0
0.133,-0.0046452,-0.01,0.69214,-0.0022429,0
0.133,-0.0045775,-0.01,0.6878,-0.00029987,0
0.133,-0.0045071,-0.01,0.68637,-0.00091534,0
0.133,-0.0044339,-0.01,0.68742,-0.0014822,0
0.133,-0.0043578,-0.01,0.6872,-0.0013617,0
0.133,-0.0042786,-0.01,0.68688,-0.0015021,0
0.133,-0.0041963,-0.01,0.68688,-0.0016992,0
0.133,-0.0041106,-0.01,0.68678,-0.0018815,0
0.133,-0.0040216,-0.01,0.68667,-0.002054,0
0.133,-0.0039289,-0.01,0.68666,-0.002215,0
0.133,-0.0038326,-0.01,0.6867,-0.0024322,0
0.133,-0.0037324,-0.01,0.68684,-0.0026177,0
0.133,-0.0036282,-0.01,0.68715,-0.0027971,0
0.133,-0.0035199,-0.01,0.68759,-0.0029989,0
0.133,-0.0034072,-0.01,0.68821,-0.003166,0
0.133,-0.00329,-0.01,0.68909,-0.0033353,0
0.133,-0.0031681,-0.01,0.69021,-0.0035172,0
0.133,-0.0030413,-0.01,0.69154,-0.003625,0
0.133,-0.0029095,-0.01,0.69317,-0.0037231,0
0.133,-0.0027723,-0.01,0.69511,-0.0038418,0
0.133,-0.0026298,-0.01,0.69731,-0.0039197,0
0.133,-0.0024815,-0.01,0.69974,-0.0038854,0
0.133,-0.0023272,-0.01,0.70241,-0.0038446,0
0.133,-0.0021668,-0.01,0.70555,-0.0038434,0
0.134,-0.0049465,-0.01,0.45414,-0.0040502,0
0.134,-0.0048909,-0.01,0.68645,-0.0047194,0
0.134,-0.004833,-0.01,0.70997,0.0031367,0
0.134,-0.0047729,-0.01,0.67812,0.0052875,0
0.134,-0.0047103,-0.01,0.68537,-0.0016338,0
0.134,-0.0046452,-0.01,0.69341,-0.0021667,0
0.134,-0.0045775,-0.01,0.68907,-0.0001249,0
0.134,-0.0045071,-0.01,0.68774,-0.00074301,0
0.134,-0.0044339,-0.01,0.68896,-0.0013124,0
0.134,-0.0043578,-0.01,0.68885,-0.0011666,0
0.134,-0.0042786,-0.01,0.68863,-0.0012894,0
0.134,-0.0041963,-0.01,0.68873,-0.0014706,0
0.134,-0.0041106,-0.01,0.6887,-0.0016363,0
0.134,-0.0040216,-0.01,0.68864,-0.0017918,0
0.134,-0.0039289,-0.01,0.68865,-0.0019353,0
0.134,-0.0038326,-0.01,0.68869,-0.0021386,0
0.134,-0.0037324,-0.01,0.6888,-0.0023101,0
0.134,-0.0036282,-0.01,0.68905,-0.0024759,0
0.134,-0.0035199,-0.01,0.68941,-0.0026678,0
0.134,-0.0034072,-0.01,0.68993,-0.0028262,0
0.134,-0.00329,-0.01,0.69068,-0.0029881,0
0.134,-0.0031681,-0.01,0.69163,-0.0031661,0
0.134,-0.0030413,-0.01,0.69278,-0.0032729,0
0.134,-0.0029095,-0.01,0.6942,-0.003372,0
0.134,-0.0027723,-0.01,0.69591,-0.0034945,0
0.134,-0.0026298,-0.01,0.69785,-0.00358,0
0.134,-0.0024815,-0.01,0.70002,-0.0035572,0
0.134,-0.0023272,-0.01,0.7024,-0.0035285,0
0.134,-0.0021668,-0.01,0.70524,-0.0035428,0
0.135,-0.0049465,-0.01,0.45636,-0.004102,0
0.135,-0.0048909,-0.01,0.68936,-0.0048118,0
0.135,-0.004833,-0.01,0.71189,0.0032776,0
0.135,-0.0047729,-0.01,0.67903,0.0054937,0
0.135,-0.0047103,-0.01,0.68636,-0.0016326,0
0.135,-0.0046452,-0.01,0.69462,-0.00216,0
0.135,-0.0045775,-0.01,0.69028,-3.3482e-05,0
0.135,-0.0045071,-0.01,0.68904,-0.00066042,0
0.135,-0.0044339,-0.01,0.69041,-0.0012328,0
0.135,-0.0043578,-0.01,0.6904,-0.0010608,0
0.135,-0.0042786,-0.01,0.69026,-0.0011668,0
0.135,-0.0041963,-0.01,0.69044,-0.0013328,0
0.135,-0.0041106,-0.01,0.69048,-0.0014812,0
0.135,-0.0040216,-0.01,0.69047,-0.0016184,0
0.135,-0.0039289,-0.01,0.69051,-0.0017426,0
0.135,-0.0038326,-0.01,0.69055,-0.0019294,0
0.135,-0.0037324,-0.01,0.69065,-0.0020838,0
0.135,-0.0036282,-0.01,0.69086,-0.0022321,0
0.135,-0.0035199,-0.01,0.69116,-0.0024095,0
0.135,-0.0034072,-0.01,0.69159,-0.0025549,0
0.135,-0.00329,-0.01,0.69222,-0.0027043,0
0.135,-0.0031681,-0.01,0.69303,-0.0028716,0
0.135,-0.0030413,-0.01,0.69401,-0.0029717,0
0.135,-0.0029095,-0.01,0.69524,-0.0030663,0
0.135,-0.0027723,-0.01,0.69673,-0.0031858,0
0.135,-0.0026298,-0.01,0.69844,-0.0032716,0
0.135,-0.0024815,-0.01,0.70036,-0.003254,0
0.135,-0.0023272,-0.01,0.70247,-0.0032321,0
0.135,-0.0021668,-0.01,0.70503,-0.0032551,0
0.136,-0.0049465,-0.01,0.4592,-0.0042605,0
0.136,-0.0048909,-0.01,0.69267,-0.0049999,0
0.136,-0.004833,-0.01,0.71383,0.0033725,0
0.136,-0.0047729,-0.01,0.67981,0.0056819,0
0.136,-0.0047103,-0.01,0.68725,-0.0016678,0
0.136,-0.0046452,-0.01,0.69573,-0.0021864,0
0.136,-0.0045775,-0.01,0.69136,4.0598e-05,0
0.136,-0.0045071,-0.01,0.6902,-0.00058447,0
0.136,-0.0044339,-0.01,0.6917,-0.001152,0
0.136,-0.0043578,-0.01,0.69179,-0.00094991,0
0.136,-0.0042786,-0.01,0.69174,-0.0010355,0
0.136,-0.0041963,-0.01,0.692,-0.0011829,0
0.136,-0.0041106,-0.01,0.6921,-0.0013129,0
0.136,-0.0040216,-0.01,0.69215,-0.0014316,0
0.136,-0.0039289,-0.01,0.69222,-0.0015367,0
0.136,-0.0038326,-0.01,0.69228,-0.0017077,0
0.136,-0.0037324,-0.01,0.69238,-0.0018463,0
0.136,-0.0036282,-0.01,0.69256,-0.0019789,0
0.136,-0.0035199,-0.01,0.6928,-0.0021428,0
0.136,-0.0034072,-0.01,0.69316,-0.0022765,0
0.136,-0.00329,-0.01,0.69368,-0.0024151,0
0.136,-0.0031681,-0.01,0.69437,-0.0025734,0
0.136,-0.0030413,-0.01,0.6952,-0.0026671,0
0.136,-0.0029095,-0.01,0.69626,-0.0027572,0
0.136,-0.0027723,-0.01,0.69755,-0.0028743,0
0.136,-0.0026298,-0.01,0.69904,-0.0029601,0
0.136,-0.0024815,-0.01,0.70073,-0.002946,0
0.136,-0.0023272,-0.01,0.70259,-0.0029296,0
0.136,-0.0021668,-0.01,0.70488,-0.0029603,0
0.137,-0.0049465,-0.01,0.46236,-0.0044227,0
0.137,-0.0048909,-0.01,0.69628,-0.0051722,0
0.137,-0.004833,-0.01,0.71561,0.0036109,0
0.137,-0.0047729,-0.01,0.68008,0.00607,0
0.137,-0.0047103,-0.01,0.68769,-0.0015582,0
0.137,-0.0046452,-0.01,0.69648,-0.0020766,0
0.137,-0.0045775,-0.01,0.6921,0.00026707,0
0.137,-0.0045071,-0.01,0.69103,-0.00035809,0
0.137,-0.0044339,-0.01,0.6927,-0.0009271,0
0.137,-0.0043578,-0.01,0.69291,-0.00069948,0
0.137,-0.0042786,-0.01,0.69297,-0.00076993,0
0.137,-0.0041963,-0.01,0.69334,-0.00090481,0
0.137,-0.0041106,-0.01,0.69353,-0.0010232,0
0.137,-0.0040216,-0.01,0.69365,-0.0011307,0
0.137,-0.0039289,-0.01,0.69377,-0.0012241,0
0.137,-0.0038326,-0.01,0.69387,-0.001387,0
0.137,-0.0037324,-0.01,0.69398,-0.0015178,0
0.137,-0.0036282,-0.01,0.69414,-0.0016424,0
0.137,-0.0035199,-0.01,0.69436,-0.0018009,0
0.137,-0.0034072,-0.01,0.69465,-0.0019296,0
0.137,-0.00329,-0.01,0.69509,-0.0020643,0
0.137,-0.0031681,-0.01,0.69567,-0.0022216,0
0.137,-0.0030413,-0.01,0.69637,-0.0023145,0
0.137,-0.0029095,-0.01,0.69727,-0.0024049,0
0.137,-0.0027723,-0.01,0.69838,-0.0025251,0
0.137,-0.0026298,-0.01,0.69968,-0.0026162,0
0.137,-0.0024815,-0.01,0.70115,-0.0026087,0
0.137,-0.0023272,-0.01,0.70277,-0.0026008,0
0.137,-0.0021668,-0.01,0.70481,-0.0026424,0
0.138,-0.0049465,-0.01,0.46363,-0.0043392,0
0.138,-0.0048909,-0.01,0.69755,-0.0050677,0
0.138,-0.004833,-0.01,0.71597,0.0038014,0
0.138,-0.0047729,-0.01,0.67971,0.006276,0
0.138,-0.0047103,-0.01,0.68754,-0.0014623,0
0.138,-0.0046452,-0.01,0.69665,-0.0019485,0
0.138,-0.0045775,-0.01,0.69234,0.0004719,0
0.138,-0.0045071,-0.01,0.69144,-0.00016039,0
0.138,-0.0044339,-0.01,0.69335,-0.00072822,0
0.138,-0.0043578,-0.01,0.69371,-0.00047142,0
0.138,-0.0042786,-0.01,0.69391,-0.00052601,0
0.138,-0.0041963,-0.01,0.69442,-0.00064836,0
0.138,-0.0041106,-0.01,0.69474,-0.00075318,0
0.138,-0.0040216,-0.01,0.69495,-0.00084689,0
0.138,-0.0039289,-0.01,0.69515,-0.00092608,0
0.138,-0.0038326,-0.01,0.69531,-0.0010789,0
0.138,-0.0037324,-0.01,0.69546,-0.0011989,0
0.138,-0.0036282,-0.01,0.69563,-0.0013125,0
0.138,-0.0035199,-0.01,0.69583,-0.0014638,0
0.138,-0.0034072,-0.01,0.69608,-0.001586,0
0.138,-0.00329,-0.01,0.69646,-0.0017141,0
0.138,-0.0031681,-0.01,0.69694,-0.0018666,0
0.138,-0.0030413,-0.01,0.69753,-0.0019583,0
0.138,-0.0029095,-0.01,0.69829,-0.0020487,0
0.138,-0.0027723,-0.01,0.69923,-0.0021694,0
0.138,-0.0026298,-0.01,0.70034,-0.0022638,0
0.138,-0.0024815,-0.01,0.70161,-0.0022634,0
0.138,-0.0023272,-0.01,0.70301,-0.0022649,0
0.138,-0.0021668,-0.01,0.7048,-0.0023156,0
0.139,-0.0049465,-0.01,0.46585,-0.0045431,0
0.139,-0.0048909,-0.01,0.69932,-0.0052652,0
0.139,-0.004833,-0.01,0.71631,0.0038135,0
0.139,-0.0047729,-0.01,0.67915,0.006338,0
0.139,-0.0047103,-0.01,0.68718,-0.0016067,0
0.139,-0.0046452,-0.01,0.69657,-0.0020852,0
0.139,-0.0045775,-0.01,0.69234,0.00043006,0
0.139,-0.0045071,-0.01,0.69161,-0.00019561,0
0.139,-0.0044339,-0.01,0.69373,-0.00075052,0
0.139,-0.0043578,-0.01,0.69426,-0.00045475,0
0.139,-0.0042786,-0.01,0.69461,-0.00048024,0
0.139,-0.0041963,-0.01,0.69527,-0.00057442,0
0.139,-0.0041106,-0.01,0.69572,-0.00065092,0
0.139,-0.0040216,-0.01,0.69605,-0.00071616,0
0.139,-0.0039289,-0.01,0.69634,-0.00076627,0
0.139,-0.0038326,-0.01,0.69658,-0.00089418,0
0.139,-0.0037324,-0.01,0.69677,-0.00098922,0
0.139,-0.0036282,-0.01,0.69697,-0.0010782,0
0.139,-0.0035199,-0.01,0.69717,-0.0012087,0
0.139,-0.0034072,-0.01,0.69741,-0.0013122,0
0.139,-0.00329,-0.01,0.69773,-0.0014227,0
0.139,-0.0031681,-0.01,0.69815,-0.0015603,0
0.139,-0.0030413,-0.01,0.69865,-0.0016409,0
0.139,-0.0029095,-0.01,0.69928,-0.0017224,0
0.139,-0.0027723,-0.01,0.70007,-0.0018366,0
0.139,-0.0026298,-0.01,0.70101,-0.0019283,0
0.139,-0.0024815,-0.01,0.7021,-0.0019284,0
0.139,-0.0023272,-0.01,0.7033,-0.0019339,0
0.139,-0.0021668,-0.01,0.70486,-0.0019904,0
