"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.345,0,-0.01,0.71146,6.1792e-05,4.3741e-21
0.346,0,-0.01,0.71119,8.1413e-05,7.6564e-21
0.347,0,-0.01,0.71075,0.00010415,1.168e-20
0.348,0,-0.01,0.71012,0.00012591,1.7e-20
0.349,0,-0.01,0.7091,0.00014252,2.1209e-20
0.35,0,-0.01,0.7077,0.00015066,2.2155e-20
0.351,0,-0.01,0.70612,0.00015276,2.1712e-20
0.352,0,-0.01,0.70252,0.00016968,2.3386e-20
0.353,0,-0.01,0.69992,0.00020269,2.729e-20
0.354,0,-0.01,0.70087,0.00030975,4.1472e-20
0.355,0,-0.01,0.69895,0.00074898,-3.9023e-20
0.356,0,-0.01,0.71175,0.0016999,-1.4103e-19
0.27,0.00013333,-0.01,0.72973,0.027011,-2.6617e-15
0.271,0.00013333,-0.01,0.72812,0.027201,-2.6243e-15
0.272,0.00013333,-0.01,0.72532,0.027131,-2.5507e-15
0.273,0.00013333,-0.01,0.72326,0.026296,-2.4791e-15
0.274,0.00013333,-0.01,0.72178,0.024955,-2.4084e-15
0.275,0.00013333,-0.01,0.7208,0.023302,-2.3377e-15
0.276,0.00013333,-0.01,0.72022,0.021501,-2.2662e-15
0.277,0.00013333,-0.01,0.71993,0.019679,-2.1934e-15
0.278,0.00013333,-0.01,0.71982,0.017866,-2.119e-15
0.279,0.00013333,-0.01,0.71976,0.016089,-2.0681e-15
0.28,0.00013333,-0.01,0.71964,0.014383,-2.0144e-15
0.281,0.00013333,-0.01,0.71932,0.012739,-1.9094e-15
0.282,0.00013333,-0.01,0.71866,0.01116,-1.8041e-15
0.283,0.00013333,-0.01,0.71762,0.0096792,-1.722e-15
0.284,0.00013333,-0.01,0.71609,0.0083076,-1.6595e-15
0.285,0.00013333,-0.01,0.71397,0.0070554,-1.5961e-15
0.286,0.00013333,-0.01,0.71139,0.0059752,-1.494e-15
0.287,0.00013333,-0.01,0.70839,0.0050987,-1.3945e-15
0.288,0.00013333,-0.01,0.7049,0.0044077,-1.3161e-15
0.289,0.00013333,-0.01,0.70115,0.0039004,-1.2405e-15
0.29,0.00013333,-0.01,0.6973,0.003547,-1.1683e-15
0.291,0.00013333,-0.01,0.69338,0.003282,-1.0999e-15
0.292,0.00013333,-0.01,0.68955,0.00307,-1.0357e-15
0.293,0.00013333,-0.01,0.68598,0.0028919,-9.8772e-16
0.294,0.00013333,-0.01,0.68275,0.0027283,-9.4345e-16
0.295,0.00013333,-0.01,0.67995,0.0025602,-8.8031e-16
0.296,0.00013333,-0.01,0.67762,0.0023636,-8.2202e-16
0.297,0.00013333,-0.01,0.67578,0.0021299,-7.7896e-16
0.298,0.00013333,-0.01,0.67447,0.0018746,-7.396e-16
0.299,0.00013333,-0.01,0.67362,0.0016087,-7.037e-16
0.3,0.00013333,-0.01,0.67314,0.0013423,-6.7096e-16
0.301,0.00013333,-0.01,0.67307,0.0010917,-6.411e-16
0.302,0.00013333,-0.01,0.67335,0.00086186,-6.063e-16
0.303,0.00013333,-0.01,0.67391,0.0006545,-5.7419e-16
0.304,0.00013333,-0.01,0.67473,0.00047729,-5.5901e-16
0.305,0.00013333,-0.01,0.67581,0.0003337,-5.454e-16
0.306,0.00013333,-0.01,0.67704,0.00021424,-5.2622e-16
0.307,0.00013333,-0.01,0.67838,0.00010839,-5.0853e-16
0.308,0.00013333,-0.01,0.67984,1.2232e-05,-4.9216e-16
0.309,0.00013333,-0.01,0.68137,-7.7214e-05,-4.7695e-16
0.31,0.00013333,-0.01,0.68292,-0.00015798,-4.6277e-16
0.311,0.00013333,-0.01,0.6845,-0.00022448,-4.495e-16
0.312,0.00013333,-0.01,0.68609,-0.00027541,-4.3703e-16
0.313,0.00013333,-0.01,0.68765,-0.00031116,-4.2528e-16
0.314,0.00013333,-0.01,0.68919,-0.0003309,-4.1415e-16
0.315,0.00013333,-0.01,0.69071,-0.00033409,-4.0358e-16
0.316,0.00013333,-0.01,0.69218,-0.00032161,-3.9348e-16
0.317,0.00013333,-0.01,0.69359,-0.0002964,-3.8379e-16
0.318,0.00013333,-0.01,0.69496,-0.00026405,-3.7446e-16
0.319,0.00013333,-0.01,0.69627,-0.00023218,-3.6544e-16
0.32,0.00013333,-0.01,0.69751,-0.00020686,-3.5668e-16
0.321,0.00013333,-0.01,0.6987,-0.00018989,-3.4814e-16
0.322,0.00013333,-0.01,0.69984,-0.00018034,-3.398e-16
0.323,0.00013333,-0.01,0.70092,-0.00017567,-3.3161e-16
0.324,0.00013333,-0.01,0.70196,-0.00017241,-3.2355e-16
0.325,0.00013333,-0.01,0.70294,-0.00016757,-3.156e-16
0.326,0.00013333,-0.01,0.70387,-0.00015861,-3.0774e-16
0.327,0.00013333,-0.01,0.70474,-0.00014409,-2.9997e-16
0.328,0.00013333,-0.01,0.70556,-0.00012494,-2.9226e-16
0.329,0.00013333,-0.01,0.70631,-0.00010393,-2.8461e-16
0.33,0.00013333,-0.01,0.70702,-8.4016e-05,-2.7702e-16
0.331,0.00013333,-0.01,0.70767,-6.6641e-05,-2.6946e-16
0.332,0.00013333,-0.01,0.70828,-5.1159e-05,-2.6193e-16
0.333,0.00013333,-0.01,0.70884,-3.6192e-05,-2.5129e-16
0.334,0.00013333,-0.01,0.70934,-2.1638e-05,-2.4077e-16
0.335,0.00013333,-0.01,0.7098,-8.9898e-06,-2.3649e-16
0.336,0.00013333,-0.01,0.7102,5.3325e-08,-2.3215e-16
0.337,0.00013333,-0.01,0.71056,5.1933e-06,-2.2479e-16
0.338,0.00013333,-0.01,0.71087,7.843e-06,-2.1748e-16
0.339,0.00013333,-0.01,0.71113,9.9265e-06,-2.1021e-16
0.34,0.00013333,-0.01,0.71134,1.2966e-05,-2.0049e-16
0.341,0.00013333,-0.01,0.71149,1.8026e-05,-1.9091e-16
0.342,0.00013333,-0.01,0.71159,2.6233e-05,-1.8633e-16
0.343,0.00013333,-0.01,0.71162,3.9297e-05,-1.8174e-16
0.344,0.00013333,-0.01,0.71157,5.9387e-05,-1.7482e-16
0.345,0.00013333,-0.01,0.71144,8.8523e-05,-1.6802e-16
0.346,0.00013333,-0.01,0.71117,0.00012753,-1.6135e-16
0.347,0.00013333,-0.01,0.71073,0.00017612,-1.5486e-16
0.348,0.00013333,-0.01,0.7101,0.00023373,-1.4861e-16
0.349,0.00013333,-0.01,0.70908,0.00029698,-1.4264e-16
0.35,0.00013333,-0.01,0.70768,0.00036972,-1.3707e-16
0.351,0.00013333,-0.01,0.70611,0.00046102,-1.3212e-16
0.352,0.00013333,-0.01,0.70252,0.00055691,-1.2761e-16
0.353,0.00013333,-0.01,0.69992,0.00071546,-1.2422e-16
0.354,0.00013333,-0.01,0.70088,0.00084837,-1.2321e-16
0.355,0.00013333,-0.01,0.69899,0.00043184,-1.1647e-16
0.356,0.00013333,-0.01,0.71176,-0.0010234,-8.4817e-17
0.27,0.00026667,-0.01,0.7274,0.027271,0
0.271,0.00026667,-0.01,0.72387,0.027587,0
0.272,0.00026667,-0.01,0.72109,0.027435,0
0.273,0.00026667,-0.01,0.71941,0.026512,0
0.274,0.00026667,-0.01,0.71833,0.025097,0
0.275,0.00026667,-0.01,0.71773,0.023385,0
0.276,0.00026667,-0.01,0.7175,0.021539,0
0.277,0.00026667,-0.01,0.71753,0.019686,0
0.278,0.00026667,-0.01,0.71771,0.017859,0
0.279,0.00026667,-0.01,0.71791,0.016083,0
0.28,0.00026667,-0.01,0.71802,0.014397,0
0.281,0.00026667,-0.01,0.71791,0.012788,0
0.282,0.00026667,-0.01,0.71743,0.011258,0
0.283,0.00026667,-0.01,0.71656,0.0098413,0
0.284,0.00026667,-0.01,0.71517,0.0085427,0
0.285,0.00026667,-0.01,0.71318,0.0073578,0
0.286,0.00026667,-0.01,0.71071,0.0063436,0
0.287,0.00026667,-0.01,0.70781,0.0055311,0
0.288,0.00026667,-0.01,0.70442,0.0048856,0
0.289,0.00026667,-0.01,0.70074,0.0044069,0
0.29,0.00026667,-0.01,0.69696,0.0040683,0
0.291,0.00026667,-0.01,0.6931,0.0037982,0
0.292,0.00026667,-0.01,0.68933,0.0035631,0
0.293,0.00026667,-0.01,0.68581,0.0033455,0
0.294,0.00026667,-0.01,0.68262,0.003129,0
0.295,0.00026667,-0.01,0.67987,0.0029013,0
0.296,0.00026667,-0.01,0.67758,0.0026388,0
0.297,0.00026667,-0.01,0.67578,0.0023354,0
0.298,0.00026667,-0.01,0.6745,0.0020173,0
0.299,0.00026667,-0.01,0.67368,0.0016949,0
0.3,0.00026667,-0.01,0.67323,0.0013749,0
0.301,0.00026667,-0.01,0.67317,0.0010767,0
0.302,0.00026667,-0.01,0.67347,0.00080482,0
0.303,0.00026667,-0.01,0.67404,0.00055867,0
0.304,0.00026667,-0.01,0.67487,0.00034836,0
0.305,0.00026667,-0.01,0.67595,0.00017974,0
0.306,0.00026667,-0.01,0.67718,4.1097e-05,0
0.307,0.00026667,-0.01,0.67852,-7.9966e-05,0
0.308,0.00026667,-0.01,0.67998,-0.00018668,0
0.309,0.00026667,-0.01,0.6815,-0.00028312,0
0.31,0.00026667,-0.01,0.68304,-0.00036816,0
0.311,0.00026667,-0.01,0.68462,-0.00043576,0
0.312,0.00026667,-0.01,0.6862,-0.00048534,0
0.313,0.00026667,-0.01,0.68776,-0.0005184,0
0.314,0.00026667,-0.01,0.68929,-0.00053438,0
0.315,0.00026667,-0.01,0.69079,-0.00053261,0
0.316,0.00026667,-0.01,0.69226,-0.00051403,0
0.317,0.00026667,-0.01,0.69366,-0.00048171,0
0.318,0.00026667,-0.01,0.69502,-0.00044155,0
0.319,0.00026667,-0.01,0.69632,-0.00040175,0
0.32,0.00026667,-0.01,0.69755,-0.00036873,0
0.321,0.00026667,-0.01,0.69873,-0.00034453,0
0.322,0.00026667,-0.01,0.69986,-0.00032818,0
0.323,0.00026667,-0.01,0.70094,-0.00031686,0
0.324,0.00026667,-0.01,0.70197,-0.00030684,0
0.325,0.00026667,-0.01,0.70295,-0.00029495,0
0.326,0.00026667,-0.01,0.70388,-0.0002785,0
0.327,0.00026667,-0.01,0.70474,-0.00025618,0
0.328,0.00026667,-0.01,0.70555,-0.00022941,0
0.329,0.00026667,-0.01,0.70631,-0.00020118,0
0.33,0.00026667,-0.01,0.70701,-0.00017447,0
0.331,0.00026667,-0.01,0.70766,-0.0001506,0
0.332,0.00026667,-0.01,0.70826,-0.00012859,0
0.333,0.00026667,-0.01,0.70882,-0.00010685,0
0.334,0.00026667,-0.01,0.70932,-8.5444e-05,0
0.335,0.00026667,-0.01,0.70977,-6.6168e-05,0
0.336,0.00026667,-0.01,0.71018,-5.0773e-05,0
0.337,0.00026667,-0.01,0.71054,-3.9344e-05,0
0.338,0.00026667,-0.01,0.71085,-3.0224e-05,0
0.339,0.00026667,-0.01,0.71111,-2.1325e-05,0
0.34,0.00026667,-0.01,0.71132,-1.1148e-05,0
0.341,0.00026667,-0.01,0.71147,1.3542e-06,0
0.342,0.00026667,-0.01,0.71157,1.7604e-05,0
0.343,0.00026667,-0.01,0.7116,3.9879e-05,0
0.344,0.00026667,-0.01,0.71156,7.125e-05,0
0.345,0.00026667,-0.01,0.71142,0.00011511,0
0.346,0.00026667,-0.01,0.71116,0.00017344,0
0.347,0.00026667,-0.01,0.71073,0.00024779,0
0.348,0.00026667,-0.01,0.7101,0.00034115,0
0.349,0.00026667,-0.01,0.70909,0.00045086,0
0.35,0.00026667,-0.01,0.7077,0.0005879,0
0.351,0.00026667,-0.01,0.70615,0.00076806,0
0.352,0.00026667,-0.01,0.70257,0.0009426,0
0.353,0.00026667,-0.01,0.69999,0.001225,0
0.354,0.00026667,-0.01,0.70096,0.0013824,0
0.355,0.00026667,-0.01,0.6991,0.00010925,0
0.356,0.00026667,-0.01,0.7118,-0.0037252,0
0.271,0.0004,-0.01,0.71753,0.028028,0
0.272,0.0004,-0.01,0.71673,0.027669,0
0.273,0.0004,-0.01,0.71545,0.026657,0
0.274,0.0004,-0.01,0.71477,0.02517,0
0.275,0.0004,-0.01,0.71455,0.023402,0
0.276,0.0004,-0.01,0.71469,0.021516,0
0.277,0.0004,-0.01,0.71504,0.019639,0
0.278,0.0004,-0.01,0.71552,0.017802,0
0.279,0.0004,-0.01,0.71598,0.016032,0
0.28,0.0004,-0.01,0.71633,0.014369,0
0.281,0.0004,-0.01,0.71642,0.012801,0
0.282,0.0004,-0.01,0.71614,0.011323,0
0.283,0.0004,-0.01,0.71543,0.0099737,0
0.284,0.0004,-0.01,0.7142,0.0087513,0
0.285,0.0004,-0.01,0.71234,0.0076367,0
0.286,0.0004,-0.01,0.71,0.0066913,0
0.287,0.0004,-0.01,0.70722,0.0059458,0
0.288,0.0004,-0.01,0.70393,0.0053485,0
0.289,0.0004,-0.01,0.70035,0.0049013,0
0.29,0.0004,-0.01,0.69666,0.0045799,0
0.291,0.0004,-0.01,0.69287,0.0043065,0
0.292,0.0004,-0.01,0.68917,0.0040497,0
0.293,0.0004,-0.01,0.68572,0.0037939,0
0.294,0.0004,-0.01,0.6826,0.0035255,0
0.295,0.0004,-0.01,0.67991,0.0032393,0
0.296,0.0004,-0.01,0.67767,0.0029114,0
0.297,0.0004,-0.01,0.67591,0.0025387,0
0.298,0.0004,-0.01,0.67468,0.0021581,0
0.299,0.0004,-0.01,0.67389,0.0017797,0
0.3,0.0004,-0.01,0.67347,0.0014065,0
0.301,0.0004,-0.01,0.67344,0.0010612,0
0.302,0.0004,-0.01,0.67375,0.00074763,0
0.303,0.0004,-0.01,0.67432,0.00046301,0
0.304,0.0004,-0.01,0.67516,0.0002199,0
0.305,0.0004,-0.01,0.67624,2.6539e-05,0
0.306,0.0004,-0.01,0.67747,-0.00013101,0
0.307,0.0004,-0.01,0.6788,-0.00026706,0
0.308,0.0004,-0.01,0.68025,-0.00038426,0
0.309,0.0004,-0.01,0.68176,-0.00048768,0
0.31,0.0004,-0.01,0.68329,-0.000577,0
0.311,0.0004,-0.01,0.68485,-0.00064567,0
0.312,0.0004,-0.01,0.68642,-0.00069385,0
0.313,0.0004,-0.01,0.68796,-0.00072418,0
0.314,0.0004,-0.01,0.68947,-0.00073641,0
0.315,0.0004,-0.01,0.69096,-0.00072969,0
0.316,0.0004,-0.01,0.69241,-0.00070501,0
0.317,0.0004,-0.01,0.6938,-0.00066559,0
0.318,0.0004,-0.01,0.69514,-0.0006177,0
0.319,0.0004,-0.01,0.69642,-0.00057005,0
0.32,0.0004,-0.01,0.69764,-0.0005295,0
0.321,0.0004,-0.01,0.69881,-0.00049822,0
0.322,0.0004,-0.01,0.69993,-0.0004752,0
0.323,0.0004,-0.01,0.701,-0.00045734,0
0.324,0.0004,-0.01,0.70202,-0.00044062,0
0.325,0.0004,-0.01,0.703,-0.00042174,0
0.326,0.0004,-0.01,0.70391,-0.00039784,0
0.327,0.0004,-0.01,0.70477,-0.00036773,0
0.328,0.0004,-0.01,0.70558,-0.00033334,0
0.329,0.0004,-0.01,0.70632,-0.00029793,0
0.33,0.0004,-0.01,0.70702,-0.00026448,0
0.331,0.0004,-0.01,0.70766,-0.0002342,0
0.332,0.0004,-0.01,0.70826,-0.00020575,0
0.333,0.0004,-0.01,0.70881,-0.00017729,0
0.334,0.0004,-0.01,0.70931,-0.00014906,0
0.335,0.0004,-0.01,0.70976,-0.00012321,0
0.336,0.0004,-0.01,0.71017,-0.00010154,0
0.337,0.0004,-0.01,0.71052,-8.391e-05,0
0.338,0.0004,-0.01,0.71083,-6.8395e-05,0
0.339,0.0004,-0.01,0.71109,-5.2738e-05,0
0.34,0.0004,-0.01,0.7113,-3.5468e-05,0
0.341,0.0004,-0.01,0.71146,-1.5574e-05,0
0.342,0.0004,-0.01,0.71156,8.6474e-06,0
0.343,0.0004,-0.01,0.71159,4.0048e-05,0
0.344,0.0004,-0.01,0.71155,8.2596e-05,0
0.345,0.0004,-0.01,0.71142,0.00014104,0
0.346,0.0004,-0.01,0.71116,0.00021853,0
0.347,0.0004,-0.01,0.71074,0.00031843,0
0.348,0.0004,-0.01,0.71013,0.00044722,0
0.349,0.0004,-0.01,0.70913,0.00060296,0
0.35,0.0004,-0.01,0.70776,0.00080372,0
0.351,0.0004,-0.01,0.70622,0.0010722,0
0.352,0.0004,-0.01,0.70267,0.0013247,0
0.353,0.0004,-0.01,0.70013,0.001729,0
0.354,0.0004,-0.01,0.70112,0.0019089,0
0.355,0.0004,-0.01,0.69925,-0.00022795,0
0.356,0.0004,-0.01,0.71189,-0.0064068,0
0.271,0.00053333,-0.01,0.71523,0.028159,0
0.272,0.00053333,-0.01,0.71289,0.027701,0
0.273,0.00053333,-0.01,0.71145,0.026779,0
0.274,0.00053333,-0.01,0.71117,0.02522,0
0.275,0.00053333,-0.01,0.71134,0.023398,0
0.276,0.00053333,-0.01,0.71184,0.021473,0
0.277,0.00053333,-0.01,0.71253,0.019573,0
0.278,0.00053333,-0.01,0.7133,0.01773,0
0.279,0.00053333,-0.01,0.71404,0.015968,0
0.28,0.00053333,-0.01,0.71462,0.014332,0
0.281,0.00053333,-0.01,0.71493,0.012804,0
0.282,0.00053333,-0.01,0.71484,0.01138,0
0.283,0.00053333,-0.01,0.7143,0.010099,0
0.284,0.00053333,-0.01,0.71321,0.0089523,0
0.285,0.00053333,-0.01,0.7115,0.0079074,0
0.286,0.00053333,-0.01,0.70929,0.0070302,0
0.287,0.00053333,-0.01,0.70662,0.0063507,0
0.288,0.00053333,-0.01,0.70343,0.0058009,0
0.289,0.00053333,-0.01,0.69995,0.0053842,0
0.29,0.00053333,-0.01,0.69635,0.005079,0
0.291,0.00053333,-0.01,0.69265,0.0048014,0
0.292,0.00053333,-0.01,0.68903,0.0045223,0
0.293,0.00053333,-0.01,0.68566,0.0042279,0
0.294,0.00053333,-0.01,0.68261,0.003908,0
0.295,0.00053333,-0.01,0.67999,0.003564,0
0.296,0.00053333,-0.01,0.67782,0.0031717,0
0.297,0.00053333,-0.01,0.67612,0.0027308,0
0.298,0.00053333,-0.01,0.67494,0.0022891,0
0.299,0.00053333,-0.01,0.6742,0.0018563,0
0.3,0.00053333,-0.01,0.67381,0.0014316,0
0.301,0.00053333,-0.01,0.67381,0.0010407,0
0.302,0.00053333,-0.01,0.67414,0.00068678,0
0.303,0.00053333,-0.01,0.67473,0.00036492,0
0.304,0.00053333,-0.01,0.67557,9.0137e-05,0
0.305,0.00053333,-0.01,0.67665,-0.00012691,0
0.306,0.00053333,-0.01,0.67787,-0.00030245,0
0.307,0.00053333,-0.01,0.6792,-0.00045287,0
0.308,0.00053333,-0.01,0.68063,-0.00058017,0
0.309,0.00053333,-0.01,0.68213,-0.00069027,0
0.31,0.00053333,-0.01,0.68364,-0.00078357,0
0.311,0.00053333,-0.01,0.68519,-0.00085307,0
0.312,0.00053333,-0.01,0.68673,-0.00089966,0
0.313,0.00053333,-0.01,0.68825,-0.00092717,0
0.314,0.00053333,-0.01,0.68975,-0.00093561,0
0.315,0.00053333,-0.01,0.69122,-0.00092395,0
0.316,0.00053333,-0.01,0.69264,-0.0008932,0
0.317,0.00053333,-0.01,0.69401,-0.00084671,0
0.318,0.00053333,-0.01,0.69533,-0.00079114,0
0.319,0.00053333,-0.01,0.6966,-0.00073581,0
0.32,0.00053333,-0.01,0.6978,-0.0006879,0
0.321,0.00053333,-0.01,0.69895,-0.00064973,0
0.322,0.00053333,-0.01,0.70006,-0.00062023,0
0.323,0.00053333,-0.01,0.70111,-0.00059598,0
0.324,0.00053333,-0.01,0.70212,-0.00057269,0
0.325,0.00053333,-0.01,0.70308,-0.00054692,0
0.326,0.00053333,-0.01,0.70399,-0.00051565,0
0.327,0.00053333,-0.01,0.70484,-0.00047784,0
0.328,0.00053333,-0.01,0.70563,-0.00043591,0
0.329,0.00053333,-0.01,0.70637,-0.00039342,0
0.33,0.00053333,-0.01,0.70705,-0.00035337,0
0.331,0.00053333,-0.01,0.70769,-0.00031684,0
0.332,0.00053333,-0.01,0.70828,-0.00028209,0
0.333,0.00053333,-0.01,0.70883,-0.00024702,0
0.334,0.00053333,-0.01,0.70932,-0.00021207,0
0.335,0.00053333,-0.01,0.70977,-0.00017975,0
0.336,0.00053333,-0.01,0.71017,-0.00015194,0
0.337,0.00053333,-0.01,0.71052,-0.00012824,0
0.338,0.00053333,-0.01,0.71083,-0.00010644,0
0.339,0.00053333,-0.01,0.71109,-8.4129e-05,0
0.34,0.00053333,-0.01,0.7113,-5.9854e-05,0
0.341,0.00053333,-0.01,0.71146,-3.2666e-05,0
0.342,0.00053333,-0.01,0.71156,-5.8764e-07,0
0.343,0.00053333,-0.01,0.7116,3.9807e-05,0
0.344,0.00053333,-0.01,0.71156,9.339e-05,0
0.345,0.00053333,-0.01,0.71144,0.00016626,0
0.346,0.00053333,-0.01,0.71119,0.00026271,0
0.347,0.00053333,-0.01,0.71077,0.00038789,0
0.348,0.00053333,-0.01,0.71017,0.00055177,0
0.349,0.00053333,-0.01,0.70919,0.00075308,0
0.35,0.00053333,-0.01,0.70784,0.0010169,0
0.351,0.00053333,-0.01,0.70634,0.0013733,0
0.352,0.00053333,-0.01,0.70283,0.0017031,0
0.353,0.00053333,-0.01,0.70033,0.0022273,0
0.354,0.00053333,-0.01,0.70136,0.0024299,0
0.355,0.00053333,-0.01,0.69944,-0.00057883,0
0.356,0.00053333,-0.01,0.71199,-0.0090767,0
0.272,0.00066667,-0.01,0.70962,0.027553,0
0.273,0.00066667,-0.01,0.70807,0.026585,0
0.274,0.00066667,-0.01,0.70749,0.025206,0
0.275,0.00066667,-0.01,0.70806,0.023331,0
0.276,0.00066667,-0.01,0.70892,0.021373,0
0.277,0.00066667,-0.01,0.70995,0.019455,0
0.278,0.00066667,-0.01,0.71103,0.01761,0
0.279,0.00066667,-0.01,0.71203,0.015862,0
0.28,0.00066667,-0.01,0.71286,0.014255,0
0.281,0.00066667,-0.01,0.71338,0.012774,0
0.282,0.00066667,-0.01,0.71348,0.011406,0
0.283,0.00066667,-0.01,0.71311,0.010197,0
0.284,0.00066667,-0.01,0.71219,0.0091293,0
0.285,0.00066667,-0.01,0.71062,0.008157,0
0.286,0.00066667,-0.01,0.70855,0.0073502,0
0.287,0.00066667,-0.01,0.70601,0.0067388,0
0.288,0.00066667,-0.01,0.70294,0.0062385,0
0.289,0.00066667,-0.01,0.69957,0.0058542,0
0.29,0.00066667,-0.01,0.69607,0.0055664,0
0.291,0.00066667,-0.01,0.69247,0.0052855,0
0.292,0.00066667,-0.01,0.68896,0.0049847,0
0.293,0.00066667,-0.01,0.68569,0.0046523,0
0.294,0.00066667,-0.01,0.68273,0.0042815,0
0.295,0.00066667,-0.01,0.68019,0.0038805,0
0.296,0.00066667,-0.01,0.6781,0.0034245,0
0.297,0.00066667,-0.01,0.67647,0.0029161,0
0.298,0.00066667,-0.01,0.67535,0.0024141,0
0.299,0.00066667,-0.01,0.67465,0.0019278,0
0.3,0.00066667,-0.01,0.67431,0.0014527,0
0.301,0.00066667,-0.01,0.67433,0.0010173,0
0.302,0.00066667,-0.01,0.67468,0.00062391,0
0.303,0.00066667,-0.01,0.67529,0.00026561,0
0.304,0.00066667,-0.01,0.67614,-4.0019e-05,0
0.305,0.00066667,-0.01,0.67721,-0.00027994,0
0.306,0.00066667,-0.01,0.67842,-0.00047278,0
0.307,0.00066667,-0.01,0.67973,-0.00063705,0
0.308,0.00066667,-0.01,0.68115,-0.00077411,0
0.309,0.00066667,-0.01,0.68262,-0.00089064,0
0.31,0.00066667,-0.01,0.68411,-0.00098766,0
0.311,0.00066667,-0.01,0.68563,-0.0010578,0
0.312,0.00066667,-0.01,0.68715,-0.0011026,0
0.313,0.00066667,-0.01,0.68865,-0.0011272,0
0.314,0.00066667,-0.01,0.69011,-0.0011318,0
0.315,0.00066667,-0.01,0.69155,-0.0011153,0
0.316,0.00066667,-0.01,0.69295,-0.0010784,0
0.317,0.00066667,-0.01,0.6943,-0.0010249,0
0.318,0.00066667,-0.01,0.69559,-0.00096174,0
0.319,0.00066667,-0.01,0.69683,-0.00089885,0
0.32,0.00066667,-0.01,0.69801,-0.00084377,0
0.321,0.00066667,-0.01,0.69914,-0.00079894,0
0.322,0.00066667,-0.01,0.70023,-0.00076316,0
0.323,0.00066667,-0.01,0.70127,-0.00073267,0
0.324,0.00066667,-0.01,0.70226,-0.00070293,0
0.325,0.00066667,-0.01,0.7032,-0.0006704,0
0.326,0.00066667,-0.01,0.70409,-0.00063186,0
0.327,0.00066667,-0.01,0.70493,-0.00058641,0
0.328,0.00066667,-0.01,0.70571,-0.000537,0
0.329,0.00066667,-0.01,0.70643,-0.00048753,0
0.33,0.00066667,-0.01,0.70711,-0.00044103,0
0.331,0.00066667,-0.01,0.70774,-0.00039842,0
0.332,0.00066667,-0.01,0.70832,-0.00035752,0
0.333,0.00066667,-0.01,0.70886,-0.00031594,0
0.334,0.00066667,-0.01,0.70935,-0.00027437,0
0.335,0.00066667,-0.01,0.70979,-0.0002357,0
0.336,0.00066667,-0.01,0.71018,-0.00020189,0
0.337,0.00066667,-0.01,0.71053,-0.00017228,0
0.338,0.00066667,-0.01,0.71084,-0.00014434,0
0.339,0.00066667,-0.01,0.7111,-0.00011548,0
0.34,0.00066667,-0.01,0.71131,-8.431e-05,0
0.341,0.00066667,-0.01,0.71147,-4.9953e-05,0
0.342,0.00066667,-0.01,0.71157,-1.0175e-05,0
0.343,0.00066667,-0.01,0.71162,3.9026e-05,0
0.344,0.00066667,-0.01,0.71159,0.00010343,0
0.345,0.00066667,-0.01,0.71147,0.00019047,0
0.346,0.00066667,-0.01,0.71123,0.00030553,0
0.347,0.00066667,-0.01,0.71083,0.00045554,0
0.348,0.00066667,-0.01,0.71024,0.00065394,0
0.349,0.00066667,-0.01,0.70929,0.00090005,0
0.35,0.00066667,-0.01,0.70796,0.0012258,0
0.351,0.00066667,-0.01,0.7065,0.0016693,0
0.352,0.00066667,-0.01,0.70304,0.002075,0
0.353,0.00066667,-0.01,0.70059,0.0027165,0
0.354,0.00066667,-0.01,0.70166,0.0029427,0
0.355,0.00066667,-0.01,0.69971,-0.00094218,0
0.356,0.00066667,-0.01,0.71213,-0.011724,0
0.273,0.0008,-0.01,0.70331,0.026036,0
0.274,0.0008,-0.01,0.70371,0.025112,0
0.275,0.0008,-0.01,0.70469,0.023191,0
0.276,0.0008,-0.01,0.70593,0.021204,0
0.277,0.0008,-0.01,0.70729,0.019275,0
0.278,0.0008,-0.01,0.70868,0.017434,0
0.279,0.0008,-0.01,0.70996,0.015703,0
0.28,0.0008,-0.01,0.71102,0.014132,0
0.281,0.0008,-0.01,0.71176,0.0127,0
0.282,0.0008,-0.01,0.71206,0.011393,0
0.283,0.0008,-0.01,0.71188,0.010259,0
0.284,0.0008,-0.01,0.71112,0.0092745,0
0.285,0.0008,-0.01,0.70971,0.0083781,0
0.286,0.0008,-0.01,0.70778,0.0076453,0
0.287,0.0008,-0.01,0.70538,0.0071052,0
0.288,0.0008,-0.01,0.70245,0.0066578,0
0.289,0.0008,-0.01,0.69921,0.006309,0
0.29,0.0008,-0.01,0.69584,0.0060411,0
0.291,0.0008,-0.01,0.69236,0.0057587,0
0.292,0.0008,-0.01,0.68896,0.0054377,0
0.293,0.0008,-0.01,0.6858,0.0050687,0
0.294,0.0008,-0.01,0.68296,0.0046483,0
0.295,0.0008,-0.01,0.68052,0.0041914,0
0.296,0.0008,-0.01,0.67852,0.0036728,0
0.297,0.0008,-0.01,0.67696,0.0030978,0
0.298,0.0008,-0.01,0.67591,0.0025362,0
0.299,0.0008,-0.01,0.67527,0.0019974,0
0.3,0.0008,-0.01,0.67497,0.0014728,0
0.301,0.0008,-0.01,0.67503,0.00099373,0
0.302,0.0008,-0.01,0.67539,0.00056149,0
0.303,0.0008,-0.01,0.676,0.00016732,0
